seqnames start end CI.start CI.end genoT filenames
chr4 48901959 49093000 48890925 49117458 ww-wc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.7
chr4 51987178 52107000 49315407 52153022 wc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.8
chr5 168075006 168088828 167970646 168222628 cc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.9
chr7 60475185 60914342 59755060 61096285 ww-wc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.10
chr7 62272772 62399616 61970777 62525100 wc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.11
chr7 64820012 64882027 64778880 65585691 ww-wc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.12
chr7 65518041 65751346 65352044 65779407 wc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.13
chr8 56468334 56473211 56452667 56493051 wc-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.14
chr8 76045324 76068691 76026461 76083485 cc-wc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.15
chr8 77338299 77339209 77287925 77364731 wc-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.16
chr9 39094004 39560049 39026134 40378625 cc-wc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.17
chr9 64507254 65413507 63354106 65475971 wc-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.18
chr9 130786429 130831824 130638326 130947320 cc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.19
chr11 107448128 107467279 107414822 107499142 ww-wc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.20
chr12 62768812 62875544 62669399 63058240 cc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.21
chr12 63861066 63981597 63809347 64055166 ww-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.22
chr14 20332510 20363699 19767368 20408297 wc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.23
chr15 22363970 22370836 22270344 22651012 wc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.24
chr15 72624587 72678189 72610907 72694857 ww-wc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.25
chr15 74073231 74106231 74045915 74123037 wc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.26
chr16 21373741 21487283 21281624 21555018 ww-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.27
chr16 22666829 22668771 22418862 22679809 cc-wc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.28
chr16 22681858 22683765 22671448 22732064 wc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.29
chr16 34266125 34571500 34190560 34582460 ww-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.30
chr16 46401436 46409353 46400739 46556327 cc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.31
chr16 63930021 63935340 63731964 64113371 ww-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.32
chr17 26697195 26780507 26603846 26947431 cc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.33
chr17 26885902 27087251 26883564 27187315 ww-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.34
chr20 55885856 55899694 55727718 56110890 cc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.35
chr21 13016114 13020026 10801263 13068185 wc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.36
chr22 23283987 23294078 23159328 23361512 ww-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.37
chrX 103474580 103989434 103308660 104083502 cc-ww blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.38
chrX 104045561 104850318 103954171 104971565 ww-cc blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam.RData.39
chr1 120180843 120346523 119926403 120408084 cc-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.1
chr1 143849997 144512202 124402456 145646581 wc-cc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.2
chr1 146125881 146335590 145742423 146714920 cc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.3
chr1 148435411 149617164 148370460 150007180 ww-cc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.4
chr2 94270645 95262390 93090323 95702405 ww-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.5
chr2 95579194 95990627 95402307 96084360 wc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.6
chr7 57527905 57658222 57458326 57860490 ww-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.7
chr7 62381855 62671507 60995823 62710185 wc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.8
chr7 64862924 65162259 64820449 65300924 ww-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.9
chr7 65898506 65936274 65327131 66002184 wc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.10
chr8 76083468 76106472 76062059 76161806 ww-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.11
chr8 77434607 77569971 77392439 77635949 wc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.12
chr9 66026462 66902722 65447209 138233158 cc-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.13
chr9 68258892 68442464 63819529 68507462 wc-cc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.14
chr9 130805057 130807435 130786629 130935631 cc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.15
chr11 107485674 107507535 107357993 107522356 cc-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.16
chr12 62433690 62463866 62303221 63174992 ww-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.17
chr12 64280127 64309759 63356656 64351885 wc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.18
chr13 19772215 19796268 16695767 19832406 wc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.19
chr15 23399513 23422600 20408263 23482062 wc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.20
chr15 72628466 72673517 72603381 72692265 ww-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.21
chr15 74041094 74048015 74004505 74107526 wc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.22
chr16 34264516 34572699 33729025 34592693 cc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.23
chr16 46401549 46407074 46394764 46769794 ww-cc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.24
chr19 35052956 35071645 34762354 35376117 ww-cc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.25
chr20 26161149 28495315 25989906 28647231 cc-wc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.26
chr20 30408626 30704520 29874108 30750235 wc-cc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.27
chr21 10814483 13022717 10793260 13245035 wc-ww blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.28
chr22 23286023 23292927 22974598 23391442 ww-cc blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam.RData.29
chr1 143754675 144426954 143706691 144840647 cc-wc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.1
chr1 148490282 149787232 147859067 149953559 wc-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.2
chr2 83716475 84173418 83425087 84592062 cc-ww blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.3
chr4 4524381 4524657 4497920 4612085 cc-ww blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.4
chr5 49600758 49657256 45020405 49829544 ww-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.5
chr6 62193211 62238699 61557729 62552883 cc-ww blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.6
chr7 64874210 64902712 64793838 65595249 ww-wc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.7
chr7 65478737 65912410 65231310 65982348 wc-ww blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.8
chr8 48144903 48159260 48104001 48221656 wc-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.9
chr9 134530052 134558144 133962856 134933035 ww-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.10
chr10 58820671 59805494 58600027 60656885 ww-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.11
chr11 107471186 107474694 107324121 107483398 cc-wc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.12
chr11 114875654 114880512 114855151 114967415 wc-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.13
chr11 116407333 116418186 116301803 116488547 cc-wc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.14
chr12 4243354 4245982 4038816 4499640 cc-ww blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.15
chr12 44440215 44570096 44322928 45152389 ww-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.16
chr12 62170085 62621583 61895134 63030605 cc-ww blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.17
chr12 63856452 64170046 63510481 64353846 ww-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.18
chr15 23409196 23412704 20376315 23510657 wc-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.19
chr15 72620341 72649089 72604830 72720918 cc-wc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.20
chr15 74059454 74134772 73884278 74176112 wc-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.21
chr16 34274731 34571795 34057508 34583859 ww-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.22
chr16 46401494 46424658 46400497 46699936 cc-ww blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.23
chr16 65218346 65277998 63563278 65535308 ww-cc blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam.RData.24
chr1 196872744 197000722 193764442 200009262 cc-ww blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.1
chr2 70645522 70661703 70096698 72175422 ww-cc blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.2
chr4 38734993 38919955 38079026 41072972 ww-cc blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.3
chr8 13232569 13248045 13090073 13344675 cc-wc blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.4
chr9 104778538 104927230 102100535 106607243 ww-cc blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.5
chr10 108261830 108418796 105489784 110178152 cc-ww blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.6
chr12 61503888 62897467 59497658 64060515 ww-cc blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.7
chr12 63823338 64064674 62839557 65375259 cc-ww blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.8
chr15 89336092 89427045 89003772 89600792 wc-cc blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.9
chr19 6928458 7082998 2744548 7357631 wc-ww blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.10
chrX 54218269 54241922 52935226 54651503 cc-ww blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam.RData.11
chr1 125177413 125179354 125126969 125180300 cc-wc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.1
chr1 148583896 148969848 147803318 149250409 wc-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.2
chr2 36635999 36657844 36312586 37162226 ww-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.3
chr2 143427653 143435997 142945654 143984750 cc-ww blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.4
chr4 24362518 24386542 24014887 24778396 cc-ww blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.5
chr8 141233480 141242108 141147889 141285865 wc-ww blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.6
chr9 130805131 130821176 130694019 130934035 cc-ww blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.7
chr12 62230801 62876337 62100676 63300850 ww-wc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.8
chr12 64815077 65537269 62871697 65647658 wc-ww blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.9
chr15 60800726 60821209 60683971 60852989 cc-wc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.10
chr15 65438763 65453467 65370410 65724971 wc-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.11
chr15 72671154 72679082 72593843 72761256 cc-wc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.12
chr15 74065841 74123987 74027664 74165266 wc-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.13
chr16 34258513 34571795 32949236 34590932 ww-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.14
chr16 46401077 46403985 46394805 46809695 cc-ww blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.15
chr18 77643211 77659745 77329075 79245840 ww-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.16
chr19 24410777 27292135 24000002 27348204 ww-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.17
chr20 32357714 32458264 31987964 32870247 ww-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.18
chr21 38285836 38321112 37962229 38698575 ww-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.19
chr22 23288350 23290608 23169415 23516815 ww-cc blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.20
chrX 126736741 126763519 126160838 127269442 cc-ww blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData.21
chr1 121460171 122097892 121052775 122865762 cc-wc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.1
chr1 148767338 149225540 147952107 149672954 wc-ww blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.2
chr1 233531210 233600482 233124281 233729240 ww-cc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.3
chr2 109644464 109673459 109555643 110367966 ww-wc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.4
chr2 110204488 112331078 109721042 112450567 wc-ww blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.5
chr3 88891359 90816668 88762538 91248357 cc-wc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.6
chr3 93648048 96184592 91536597 96277741 wc-cc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.7
chr5 65377314 65430260 64868853 65722255 ww-cc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.8
chr7 138732513 138758211 138307811 139104683 cc-ww blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.9
chr8 69515550 69525691 69488547 69595171 cc-wc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.10
chr8 93083962 93084102 93053398 93162953 wc-cc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.11
chr9 39025691 39042000 38771268 40745915 ww-wc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.12
chr9 66812587 67065940 63819099 68432300 wc-ww blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.13
chr12 62159277 62196025 62103842 63865017 cc-wc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.14
chr12 64733948 64742165 62840124 64836336 wc-cc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.15
chr14 47158174 47173451 46523087 47747227 cc-ww blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.16
chr15 85580874 85583523 85558309 85707870 wc-cc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.17
chr15 87857524 87890542 87753519 88004715 cc-wc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.18
chr15 89337117 89344439 89324841 89400995 wc-cc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.19
chr16 34267123 34573011 32946674 34590910 ww-cc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.20
chr16 46401480 46417904 46393798 46756046 cc-ww blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.21
chr17 70567905 70589262 69949814 71018978 cc-ww blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.22
chr18 15655253 15787496 15491638 80261796 ww-wc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.23
chr18 20827673 22142469 62778 22220795 wc-ww blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.24
chr20 26264035 28562623 26133713 28743804 cc-wc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.25
chr20 30824799 31064163 29983655 31221292 wc-cc blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.26
chr21 18384526 19020351 18059929 19591338 cc-ww blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData.27
chr1 91878388 92095167 89611137 92334104 ww-cc blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.1
chr2 45811239 45993074 44304342 47401953 cc-ww blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.2
chr3 61589571 61836762 59188502 63780462 cc-ww blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.3
chr5 98736075 98816163 96779326 100958270 cc-ww blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.4
chr8 69654767 70299677 69425645 70533049 ww-wc blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.5
chr8 73858280 73905614 73172491 73984177 wc-ww blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.6
chr9 130036245 130064596 129961693 131279751 cc-ww blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.7
chr11 83103071 83196465 83036425 83594867 ww-wc blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.8
chr12 20219310 20401213 17632486 24144671 cc-ww blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.9
chr16 46400551 46407922 46382398 48491496 cc-ww blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.10
chr22 24926169 25028298 21951023 25327460 wc-cc blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData.11
chr1 153095137 153134293 151796754 153783959 cc-ww blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.1
chr1 212686351 213470825 211737682 215223547 ww-cc blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.2
chr1 221274812 222210050 219461876 224037795 cc-ww blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.3
chr3 143562981 143660028 143042185 145573549 cc-ww blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.4
chr5 170662631 170789594 169651559 172040816 cc-ww blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.5
chr7 31070551 31387861 29711034 32641556 ww-cc blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.6
chr7 40900399 40975364 39653123 41914486 cc-ww blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.7
chr8 11818329 12373759 11756764 12621473 wc-cc blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.8
chr8 90164147 90506835 89899304 90578072 cc-wc blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.9
chr12 14016784 14162155 13102517 16530545 cc-ww blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.10
chr13 102171360 102280891 100586889 103431379 ww-cc blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.11
chr15 60758290 60831500 60445107 61059478 ww-wc blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.12
chr16 51959728 52058845 50883893 53425430 ww-cc blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.13
chr18 10902003 10926781 9766815 11743097 cc-ww blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.14
chr20 56909298 56917457 56627825 61634105 ww-wc blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.15
chrX 132309794 132397683 132012574 133332575 ww-cc blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData.16
chr2 226733759 226841301 224306039 230870274 ww-cc blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData.1
chr3 101452422 101521243 97508550 106469807 ww-cc blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData.2
chr9 125724573 125734969 125206013 133372975 cc-wc blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData.3
chr14 90641185 90819661 90551183 104827873 cc-wc blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData.4
chr17 12323294 12352176 4183561 14399597 ww-cc blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData.5
chr20 21247810 28814033 20538339 64166823 ww-wc blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData.6
chr20 30351658 37924458 83296 38561201 wc-ww blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData.7
chr22 31791396 31881104 18863192 32193771 wc-cc blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData.8
chr1 82334300 82575837 81084740 83784354 cc-ww blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.1
chr3 89061797 90799639 88745174 198122701 ww-wc blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.2
chr3 92963383 96846985 51018 97044507 wc-ww blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.3
chr4 91682614 91846905 90248580 93766405 cc-ww blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.4
chr4 120791226 120807560 120396061 122383476 ww-cc blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.5
chr7 81771829 81808294 80792322 83069219 cc-ww blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.6
chr8 96244273 96278197 96223881 96382883 wc-cc blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.7
chr9 65048269 65424630 62819474 69174867 cc-ww blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.8
chr11 22368621 22389698 21088560 24235260 cc-ww blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.9
chr13 92542119 92599244 91292065 93159610 ww-cc blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.10
chr14 98825206 98846072 97866670 99599071 ww-cc blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.11
chr17 9991431 10016981 8939982 11222968 ww-cc blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.12
chrX 53318640 53390245 52927559 53804392 cc-ww blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData.13
chr1 115331436 115363520 115010208 115612333 ww-cc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.1
chr1 170049056 170116196 169647842 170702324 cc-ww blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.2
chr8 88796107 88875416 88625547 88956985 wc-cc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.3
chr9 38764187 39060737 38713121 40891397 cc-wc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.4
chr9 67614254 68566131 63796126 68697554 wc-cc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.5
chr11 91032938 91062847 90326440 91677242 ww-cc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.6
chr12 62202842 62877730 61613176 63257752 cc-ww blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.7
chr12 64314734 64751411 62845457 65107092 ww-cc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.8
chr15 60726508 60828069 60626252 60891493 ww-wc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.9
chr15 72558855 72579240 72489638 72691176 wc-ww blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.10
chr15 74108891 74109943 74039819 74132234 ww-wc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.11
chr15 89333840 89338800 89228882 89404672 wc-ww blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.12
chr16 34237279 34571787 32572552 34588259 cc-ww blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.13
chr16 46401518 46423065 46394756 46909166 ww-cc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.14
chr16 69756772 69802520 69334555 70129412 cc-ww blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.15
chr20 25210563 25904363 25127793 29246338 cc-wc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.16
chr20 31531470 31657357 29881250 31827595 wc-cc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.17
chr21 13032038 13075659 10806130 13400319 wc-cc blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData.18
chr2 132857046 133007482 131562934 134447484 ww-cc blm-recq5-1-single-c7-w28-3d6_S226_.trimmed.mdup.bam.RData.1
chr2 150165808 150219552 149287344 151959471 cc-ww blm-recq5-1-single-c7-w28-3d6_S226_.trimmed.mdup.bam.RData.2
chr4 180106336 180196863 179228774 187086932 ww-cc blm-recq5-1-single-c7-w28-3d6_S226_.trimmed.mdup.bam.RData.3
chr5 28876518 29611522 27599854 31500416 ww-cc blm-recq5-1-single-c7-w28-3d6_S226_.trimmed.mdup.bam.RData.4
